2026-05-08 15:53:36 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x000001DED97ED120>
2026-05-08 16:46:17 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x0000020E1D5A4D60>, 'PRAGMA journal_mode=WAL', [])
2026-05-08 16:46:17 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x0000020E1D5A4D60>, 'PRAGMA journal_mode=WAL', []) completed
2026-05-08 16:46:17 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x0000020E1D5A4D60>, 'PRAGMA foreign_keys=ON', [])
2026-05-08 16:46:17 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x0000020E1D5A4D60>, 'PRAGMA foreign_keys=ON', []) completed
2026-05-08 16:46:17 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x0000020E1D5A4D60>, 'INSERT INTO analysis_records (session_id, analysis_type, summary, metrics) VALUES (?, ?, ?, ?)', ('default', 'anomaly', '【anomaly】已完成分析', '{"anomaly": {"销售额": {"count": 1, "lower_bound": -550.0, "upper_bound": 26850.0, "anomalies": [{"index": 33, "value": 28000.0, "lower_bound": -550.0, "upper_bound": 26850.0}]}, "销量": {"count": 1, "lower_bound": 25.625, "upper_bound": 306.625, "anomalies": [{"index": 33, "value": 335.0, "lower_bound": 25.625, "upper_bound": 306.625}]}, "成本": {"count": 1, "lower_bound": 100.0, "upper_bound": 15700.0, "anomalies": [{"index": 33, "value": 16500.0, "lower_bound": 100.0, "upper_bound": 15700.0}]}, "利润": {"count": 1, "lower_bound": -650.0, "upper_bound": 11150.0, "anomalies": [{"index": 33, "value": 11500.0, "lower_bound": -650.0, "upper_bound": 11150.0}]}}}'))
2026-05-08 16:46:17 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x0000020E1D5A4D60>, 'INSERT INTO analysis_records (session_id, analysis_type, summary, metrics) VALUES (?, ?, ?, ?)', ('default', 'anomaly', '【anomaly】已完成分析', '{"anomaly": {"销售额": {"count": 1, "lower_bound": -550.0, "upper_bound": 26850.0, "anomalies": [{"index": 33, "value": 28000.0, "lower_bound": -550.0, "upper_bound": 26850.0}]}, "销量": {"count": 1, "lower_bound": 25.625, "upper_bound": 306.625, "anomalies": [{"index": 33, "value": 335.0, "lower_bound": 25.625, "upper_bound": 306.625}]}, "成本": {"count": 1, "lower_bound": 100.0, "upper_bound": 15700.0, "anomalies": [{"index": 33, "value": 16500.0, "lower_bound": 100.0, "upper_bound": 15700.0}]}, "利润": {"count": 1, "lower_bound": -650.0, "upper_bound": 11150.0, "anomalies": [{"index": 33, "value": 11500.0, "lower_bound": -650.0, "upper_bound": 11150.0}]}}}')) completed
2026-05-08 16:46:17 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x0000020E1D5A4D60>)
2026-05-08 16:46:17 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x0000020E1D5A4D60>) completed
2026-05-08 16:46:17 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method close of sqlite3.Connection object at 0x0000020E1D5A4D60>)
2026-05-08 16:46:17 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method close of sqlite3.Connection object at 0x0000020E1D5A4D60>) completed
2026-05-08 16:46:17 | DEBUG   | aiosqlite            | executing <function Connection.stop.<locals>.close_and_stop at 0x0000020E6FF9F880>
2026-05-08 16:46:17 | INFO    | api.analysis         | 分析完成: anomaly
2026-05-08 16:46:17 | INFO    | main                 | POST /api/analysis/run -> 200 (34.1ms)
2026-05-08 16:46:17 | DEBUG   | aiosqlite            | operation <function Connection.stop.<locals>.close_and_stop at 0x0000020E6FF9F880> completed
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x000002B8C9A62700>
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | operation <function connect.<locals>.connector at 0x000002B8C9A62700> completed
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000002B8C9A84310>, 'PRAGMA journal_mode=WAL', [])
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000002B8C9A84310>, 'PRAGMA journal_mode=WAL', []) completed
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000002B8C9A84310>, 'PRAGMA foreign_keys=ON', [])
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000002B8C9A84310>, 'PRAGMA foreign_keys=ON', []) completed
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method executescript of sqlite3.Connection object at 0x000002B8C9A84310>, '\n            CREATE TABLE IF NOT EXISTS sessions (\n                id TEXT PRIMARY KEY,\n                filename TEXT,\n                rows INTEGER,\n                columns INTEGER,\n                column_names TEXT,\n                created_at TIMESTAMP DEFAULT CURRENT_TIMESTAMP,\n                updated_at TIMESTAMP DEFAULT CURRENT_TIMESTAMP\n            );\n\n            CREATE TABLE IF NOT EXISTS chat_messages (\n                id INTEGER PRIMARY KEY AUTOINCREMENT,\n                session_id TEXT NOT NULL,\n                role TEXT NOT NULL,\n                content TEXT NOT NULL,\n                created_at TIMESTAMP DEFAULT CURRENT_TIMESTAMP,\n                FOREIGN KEY (session_id) REFERENCES sessions(id) ON DELETE CASCADE\n            );\n\n            CREATE TABLE IF NOT EXISTS analysis_records (\n                id INTEGER PRIMARY KEY AUTOINCREMENT,\n                session_id TEXT NOT NULL,\n                analysis_type TEXT NOT NULL,\n                summary TEXT,\n                metrics TEXT,\n                created_at TIMESTAMP DEFAULT CURRENT_TIMESTAMP,\n                FOREIGN KEY (session_id) REFERENCES sessions(id) ON DELETE CASCADE\n            );\n\n            CREATE INDEX IF NOT EXISTS idx_chat_session ON chat_messages(session_id);\n            CREATE INDEX IF NOT EXISTS idx_analysis_session ON analysis_records(session_id);\n        ')
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method executescript of sqlite3.Connection object at 0x000002B8C9A84310>, '\n            CREATE TABLE IF NOT EXISTS sessions (\n                id TEXT PRIMARY KEY,\n                filename TEXT,\n                rows INTEGER,\n                columns INTEGER,\n                column_names TEXT,\n                created_at TIMESTAMP DEFAULT CURRENT_TIMESTAMP,\n                updated_at TIMESTAMP DEFAULT CURRENT_TIMESTAMP\n            );\n\n            CREATE TABLE IF NOT EXISTS chat_messages (\n                id INTEGER PRIMARY KEY AUTOINCREMENT,\n                session_id TEXT NOT NULL,\n                role TEXT NOT NULL,\n                content TEXT NOT NULL,\n                created_at TIMESTAMP DEFAULT CURRENT_TIMESTAMP,\n                FOREIGN KEY (session_id) REFERENCES sessions(id) ON DELETE CASCADE\n            );\n\n            CREATE TABLE IF NOT EXISTS analysis_records (\n                id INTEGER PRIMARY KEY AUTOINCREMENT,\n                session_id TEXT NOT NULL,\n                analysis_type TEXT NOT NULL,\n                summary TEXT,\n                metrics TEXT,\n                created_at TIMESTAMP DEFAULT CURRENT_TIMESTAMP,\n                FOREIGN KEY (session_id) REFERENCES sessions(id) ON DELETE CASCADE\n            );\n\n            CREATE INDEX IF NOT EXISTS idx_chat_session ON chat_messages(session_id);\n            CREATE INDEX IF NOT EXISTS idx_analysis_session ON analysis_records(session_id);\n        ') completed
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x000002B8C9A84310>)
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x000002B8C9A84310>) completed
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method close of sqlite3.Connection object at 0x000002B8C9A84310>)
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method close of sqlite3.Connection object at 0x000002B8C9A84310>) completed
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | executing <function Connection.stop.<locals>.close_and_stop at 0x000002B89EC684A0>
2026-05-08 16:56:38 | DEBUG   | aiosqlite            | operation <function Connection.stop.<locals>.close_and_stop at 0x000002B89EC684A0> completed
2026-05-08 16:56:38 | INFO    | main                 | 数据库初始化完成
2026-05-08 16:56:38 | INFO    | main                 | LLM Provider: openai
2026-05-08 16:56:39 | INFO    | main                 | GET /api/health -> 200 (0.0ms)
2026-05-08 16:56:39 | INFO    | main                 | GET /openapi.json -> 200 (17.1ms)
2026-05-08 16:57:01 | DEBUG   | python_multipart.multipart | Calling on_part_begin with no data
2026-05-08 16:57:01 | DEBUG   | python_multipart.multipart | Calling on_header_field with data[50:69]
2026-05-08 16:57:01 | DEBUG   | python_multipart.multipart | Calling on_header_value with data[71:122]
2026-05-08 16:57:01 | DEBUG   | python_multipart.multipart | Calling on_header_end with no data
2026-05-08 16:57:01 | DEBUG   | python_multipart.multipart | Calling on_header_field with data[124:136]
2026-05-08 16:57:01 | DEBUG   | python_multipart.multipart | Calling on_header_value with data[138:162]
2026-05-08 16:57:01 | DEBUG   | python_multipart.multipart | Calling on_header_end with no data
2026-05-08 16:57:01 | DEBUG   | python_multipart.multipart | Calling on_headers_finished with no data
2026-05-08 16:57:01 | DEBUG   | python_multipart.multipart | Calling on_part_data with data[166:2280]
2026-05-08 16:57:01 | DEBUG   | python_multipart.multipart | Calling on_part_end with no data
2026-05-08 16:57:01 | DEBUG   | python_multipart.multipart | Calling on_end with no data
2026-05-08 16:57:01 | INFO    | api.data             | 上传文件: sales_sample.csv (session=default)
2026-05-08 16:57:01 | INFO    | api.data             | 文件已保存: F:\项目\数据分析智能体\backend\uploads\default_sales_sample.csv (0.0MB)
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x000002B8C9AE3600>
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | operation <function connect.<locals>.connector at 0x000002B8C9AE3600> completed
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000002B8C9A875B0>, 'PRAGMA journal_mode=WAL', [])
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000002B8C9A875B0>, 'PRAGMA journal_mode=WAL', []) completed
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000002B8C9A875B0>, 'PRAGMA foreign_keys=ON', [])
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000002B8C9A875B0>, 'PRAGMA foreign_keys=ON', []) completed
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000002B8C9A875B0>, 'INSERT INTO sessions (id, filename, rows, columns, column_names, created_at, updated_at)\n               VALUES (?, ?, ?, ?, ?, ?, ?)\n               ON CONFLICT(id) DO UPDATE SET\n               filename=excluded.filename, rows=excluded.rows, columns=excluded.columns,\n               column_names=excluded.column_names, updated_at=excluded.updated_at', ('default', 'sales_sample.csv', 36, 8, '["日期", "产品", "销售额", "销量", "成本", "利润", "部门", "地区"]', '2026-05-08T16:57:01.970187', '2026-05-08T16:57:01.970187'))
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000002B8C9A875B0>, 'INSERT INTO sessions (id, filename, rows, columns, column_names, created_at, updated_at)\n               VALUES (?, ?, ?, ?, ?, ?, ?)\n               ON CONFLICT(id) DO UPDATE SET\n               filename=excluded.filename, rows=excluded.rows, columns=excluded.columns,\n               column_names=excluded.column_names, updated_at=excluded.updated_at', ('default', 'sales_sample.csv', 36, 8, '["日期", "产品", "销售额", "销量", "成本", "利润", "部门", "地区"]', '2026-05-08T16:57:01.970187', '2026-05-08T16:57:01.970187')) completed
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x000002B8C9A875B0>)
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x000002B8C9A875B0>) completed
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method close of sqlite3.Connection object at 0x000002B8C9A875B0>)
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method close of sqlite3.Connection object at 0x000002B8C9A875B0>) completed
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | executing <function Connection.stop.<locals>.close_and_stop at 0x000002B8C9AE39C0>
2026-05-08 16:57:01 | DEBUG   | aiosqlite            | operation <function Connection.stop.<locals>.close_and_stop at 0x000002B8C9AE39C0> completed
2026-05-08 16:57:01 | INFO    | api.data             | 数据加载完成: 36 行 x 8 列
2026-05-08 16:57:01 | INFO    | main                 | POST /api/data/upload -> 200 (23.1ms)
2026-05-08 16:57:02 | INFO    | api.cleaning         | 自动清洗 (session=default)
2026-05-08 16:57:02 | INFO    | main                 | POST /api/cleaning/auto -> 200 (4.0ms)
